location, latitude, longitude,
München, 48.1371079,11.5753822
Sydney, -33.8548157, 151.2164539
Brisbane, -27.450043, 153.038477
Fiji, -18.091477695019282,178.42227470311204
Cairns, -16.913650, 145.754193
Singapur, 1.340863,103.8303918

